1.104813744804322084e+01
1.107534958325206098e+01
1.108158794474380393e+01
1.108925644590680015e+01
1.109868294518304488e+01
1.111027046231531656e+01
1.112451440901873667e+01
1.114202376977081954e+01
1.116354713828166645e+01
1.119000472280534098e+01
1.122252768864475314e+01
1.126250651989615115e+01
1.131165046808708929e+01
1.137206062936986228e+01
1.144631977460645622e+01
1.153760277293280190e+01
1.164981232984191273e+01
1.178986833163715175e+01
1.197165057311933367e+01
1.220717534081900801e+01
1.251080415943518531e+01
1.289997814932151243e+01
1.339576711844012280e+01
1.402404162446298663e+01
1.481888162744258963e+01
