,assets,income_type,policy,income_value,consumption
616,3.8044389731267128,low,3.4982239837696554,-0.3347810082152974,-0.038542694903817676
617,3.830514455623276,low,3.5232763685621222,-0.3347810082152974,-0.03758797696436922
618,3.8566770591531094,low,3.548412456106755,-0.3347810082152974,-0.0366300692080741
619,3.8829270747970934,low,3.573632526063583,-0.3347810082152974,-0.03566896097740546
620,3.909264794608645,low,3.598936859027014,-0.3347810082152974,-0.03470464157922848
621,3.9356905116169587,low,3.6243257365289505,-0.3347810082152974,-0.03373710028468402
622,3.962204519830278,low,3.6497994410419228,-0.3347810082152974,-0.0327663263290594
623,3.988807114239151,low,3.6753582559822355,-0.3347810082152974,-0.031792308911688494
624,4.01549859081973,low,3.7010024657131186,-0.3347810082152974,-0.03081503719580958
625,4.042279246537051,low,3.726732355547883,-0.3347810082152974,-0.029834500308451695
626,4.069149379348344,low,3.752548211753112,-0.3347810082152974,-0.028850687340326253
627,4.09610928820635,low,3.778450321551831,-0.3347810082152974,-0.027863587345683172
628,4.123159273062635,low,3.8044389731267128,-0.3347810082152974,-0.02687318934221583
629,4.150299634870947,low,3.8566770591531094,-0.3347810082152974,-0.05204208584074266
630,4.177530675590544,low,3.8829270747970934,-0.3347810082152974,-0.05113247083992967
631,4.204852698189571,low,3.909264794608645,-0.3347810082152974,-0.0502198167161092
632,4.232266006648411,low,3.9356905116169587,-0.3347810082152974,-0.04930411331524365
633,4.259770905963093,low,3.962204519830278,-0.3347810082152974,-0.04838535044936343
634,4.287367702148657,low,3.988807114239151,-0.3347810082152974,-0.047463517896460417
635,4.315056702242586,low,4.01549859081973,-0.3347810082152974,-0.04653860540037602
636,4.342838214308198,low,4.042279246537051,-0.3347810082152974,-0.04561060267068484
637,4.370712547438092,low,4.069149379348344,-0.3347810082152974,-0.04467949938257565
638,4.398680011757573,low,4.09610928820635,-0.3347810082152974,-0.04374528517675014
639,4.426740918428111,low,4.123159273062635,-0.3347810082152974,-0.042807949659287914
640,4.454895579650804,low,4.150299634870947,-0.3347810082152974,-0.04186748240154703
641,4.483144308669841,low,4.177530675590544,-0.3347810082152974,-0.040923872940042294
642,4.511487419775996,low,4.204852698189571,-0.3347810082152974,-0.03997711077633159
643,4.539925228310128,low,4.232266006648411,-0.3347810082152974,-0.03902718537688443
644,4.568458050666678,low,4.259770905963093,-0.3347810082152974,-0.03807408617299313
645,4.597086204297199,low,4.287367702148657,-0.3347810082152974,-0.03711780256062358
646,4.625810007713882,low,4.315056702242586,-0.3347810082152974,-0.036158323900324696
647,4.6546297804931065,low,4.342838214308198,-0.3347810082152974,-0.03519563951708804
648,4.683545843278985,low,4.370712547438092,-0.3347810082152974,-0.03422973870024837
649,4.71255851778694,low,4.398680011757573,-0.3347810082152974,-0.03326061070334685
650,4.741668126807285,low,4.426740918428111,-0.3347810082152974,-0.032288244744019146
651,4.7708749942088,low,4.454895579650804,-0.3347810082152974,-0.03131263000389062
652,4.800179444942357,low,4.483144308669841,-0.3347810082152974,-0.03033375562842089
653,4.829581805044517,low,4.511487419775996,-0.3347810082152974,-0.02935161072681236
654,4.859082401641171,low,4.539925228310128,-0.3347810082152974,-0.028366184371884984
655,4.888681562951168,low,4.568458050666678,-0.3347810082152974,-0.027377465599939477
656,4.9183796182899755,low,4.597086204297199,-0.3347810082152974,-0.026385443410655185
657,4.9481768980733385,low,4.625810007713882,-0.3347810082152974,-0.025390106766951526
658,4.978073733820954,low,4.6546297804931065,-0.3347810082152974,-0.02439144459487963
659,5.008070458160171,low,4.683545843278985,-0.3347810082152974,-0.023389445783478457
660,5.038167404829672,low,4.71255851778694,-0.3347810082152974,-0.022384099184677986
661,5.068364908683204,low,4.741668126807285,-0.3347810082152974,-0.021375393613156213
662,5.098663305693295,low,4.7708749942088,-0.3347810082152974,-0.020363317846212148
663,5.129062932954994,low,4.800179444942357,-0.3347810082152974,-0.01934786062365923
664,5.159564128689622,low,4.829581805044517,-0.3347810082152974,-0.018329010647684107
665,5.190167232248532,low,4.859082401641171,-0.3347810082152974,-0.017306756582727623
666,5.220872584116892,low,4.888681562951168,-0.3347810082152974,-0.016281087055356025
667,5.251680525917461,low,4.9183796182899755,-0.3347810082152974,-0.015251990654137515
668,5.282591400414402,low,4.9481768980733385,-0.3347810082152974,-0.014219455929514346
669,5.313605551517092,low,4.978073733820954,-0.3347810082152974,-0.013183471393666935
670,5.3447233242839385,low,5.008070458160171,-0.3347810082152974,-0.012144025520408164
671,5.375945064926237,low,5.038167404829672,-0.3347810082152974,-0.011101106745022626
672,5.407271120812004,low,5.068364908683204,-0.3347810082152974,-0.010054703464171588
673,5.4387018404698555,low,5.098663305693295,-0.3347810082152974,-0.009004804035739333
674,5.470237573592879,low,5.129062932954994,-0.3347810082152974,-0.007951396778716813
675,5.501878671042526,low,5.159564128689622,-0.3347810082152974,-0.006894469973063089
676,5.533625484852511,low,5.190167232248532,-0.3347810082152974,-0.005834011859583654
677,5.565478368232732,low,5.220872584116892,-0.3347810082152974,-0.00477001063979543
678,5.597437675573206,low,5.251680525917461,-0.3347810082152974,-0.0037024544757882083
679,5.629503762447994,low,5.282591400414402,-0.3347810082152974,-0.0026313314901109663
680,5.661676985619181,low,5.313605551517092,-0.3347810082152974,-0.0015566297656226524
681,5.693957703040825,low,5.3447233242839385,-0.3347810082152974,-0.00047833734536162353
682,5.72634627386295,low,5.375945064926237,-0.3347810082152974,0.0006035577675715942
683,5.75884305843554,low,5.407271120812004,-0.3347810082152974,0.0016890676101724011
684,5.791448418312548,low,5.4387018404698555,-0.3347810082152974,0.0027782042596466994
685,5.824162716255918,low,5.470237573592879,-0.3347810082152974,0.0038709798335512247
686,5.85698631623962,low,5.501878671042526,-0.3347810082152974,0.0049674064899276615
687,5.889919583453702,low,5.533625484852511,-0.3347810082152974,0.0060674964274429755
688,5.922962884308353,low,5.565478368232732,-0.3347810082152974,0.007171261885521751
689,5.956116586437972,low,5.597437675573206,-0.3347810082152974,0.008278715144472315
690,5.989381058705272,low,5.629503762447994,-0.3347810082152974,0.009389868525645717
691,6.0227566712053715,low,5.661676985619181,-0.3347810082152974,0.01050473439154942
692,6.056243795269925,low,5.693957703040825,-0.3347810082152974,0.011623325146005392
693,6.089842803471244,low,5.72634627386295,-0.3347810082152974,0.01274565323427801
694,6.123554069626431,low,5.75884305843554,-0.3347810082152974,0.013871731143194843
695,6.157377968801569,low,5.824162716255918,-0.3347810082152974,-0.01771272654204914
696,6.1913148773158735,low,5.85698631623962,-0.3347810082152974,-0.01668841340462457
697,6.225365172745878,low,5.889919583453702,-0.3347810082152974,-0.015660677925203537
698,6.2595292339296495,low,5.922962884308353,-0.3347810082152974,-0.014629508669362856
699,6.293807440970987,low,5.956116586437972,-0.3347810082152974,-0.013594894164479676
700,6.3282001752436585,low,5.989381058705272,-0.3347810082152974,-0.01255682289960447
701,6.362707819395649,low,6.0227566712053715,-0.3347810082152974,-0.011515283325319814
702,6.397330757353403,low,6.056243795269925,-0.3347810082152974,-0.010470263853632034
703,6.432069374326115,low,6.089842803471244,-0.3347810082152974,-0.009421752857826426
704,6.466924056809997,low,6.123554069626431,-0.3347810082152974,-0.008369738672330485
705,6.501895192592595,low,6.157377968801569,-0.3347810082152974,-0.007314209592606424
706,6.53698317075709,low,6.1913148773158735,-0.3347810082152974,-0.006255153875013519
707,6.572188381686631,low,6.225365172745878,-0.3347810082152974,-0.005192559736665103
708,6.607511217068685,low,6.2595292339296495,-0.3347810082152974,-0.004126415355316659
709,6.642952069899387,low,6.293807440970987,-0.3347810082152974,-0.0030567088692166067
710,6.678511334487913,low,6.3282001752436585,-0.3347810082152974,-0.001983428376981955
711,6.714189406460875,low,6.362707819395649,-0.3347810082152974,-0.0009065619374695189
712,6.749986682766714,low,6.397330757353403,-0.3347810082152974,0.00017390243036707886
713,6.78590356168011,low,6.432069374326115,-0.3347810082152974,0.0012579767475875414
714,6.821940442806433,low,6.466924056809997,-0.3347810082152974,0.0023456730754354282
715,6.858097727086177,low,6.501895192592595,-0.3347810082152974,0.0034370035154394074
716,6.894375816799418,low,6.53698317075709,-0.3347810082152974,0.004531980209565134
717,6.930775115570299,low,6.572188381686631,-0.3347810082152974,0.0056306153403502535
718,6.967296028371509,low,6.607511217068685,-0.3347810082152974,0.00673292113102697
719,7.003938961528798,low,6.642952069899387,-0.3347810082152974,0.007838909845670372
720,7.040704322725498,low,6.678511334487913,-0.3347810082152974,0.008948593789336101
721,7.077592521007048,low,6.714189406460875,-0.3347810082152974,0.010061985308180255
722,7.114603966785561,low,6.749986682766714,-0.3347810082152974,0.01117909678961837
723,7.151739071844373,low,6.78590356168011,-0.3347810082152974,0.012299940662455988
724,7.1889982493426405,low,6.821940442806433,-0.3347810082152974,0.013424529397019214
725,7.226381913819925,low,6.858097727086177,-0.3347810082152974,0.014552875505296825
726,7.2638904812008125,low,6.894375816799418,-0.3347810082152974,0.01568499154108771
727,7.301524368799537,low,6.930775115570299,-0.3347810082152974,0.016820890100126995
728,7.339283995324628,low,6.967296028371509,-0.3347810082152974,0.01796058382024235
729,7.377169780883559,low,7.003938961528798,-0.3347810082152974,0.019104085381478342
730,7.415182146987437,low,7.040704322725498,-0.3347810082152974,0.02025140750624832
731,7.4533215165556825,low,7.077592521007048,-0.3347810082152974,0.02140256295947829
732,7.491588313920722,low,7.114603966785561,-0.3347810082152974,0.022557564548723263
733,7.529982964832742,low,7.151739071844373,-0.3347810082152974,0.02371642512435379
734,7.568505896464394,low,7.1889982493426405,-0.3347810082152974,0.02487915757965986
735,7.607157537415571,low,7.226381913819925,-0.3347810082152974,0.026045774851019665
736,7.6459383177181515,low,7.2638904812008125,-0.3347810082152974,0.027216289918020387
737,7.684848668840811,low,7.301524368799537,-0.3347810082152974,0.028390715803629618
738,7.723889023693799,low,7.339283995324628,-0.3347810082152974,0.02956906557431438
739,7.763059816633769,low,7.377169780883559,-0.3347810082152974,0.03075135234020543
740,7.802361483468609,low,7.415182146987437,-0.3347810082152974,0.03193758925523227
741,7.841794461462285,low,7.4533215165556825,-0.3347810082152974,0.03312778951726969
742,7.881359189339715,low,7.491588313920722,-0.3347810082152974,0.03432196636830476
743,7.921056107291639,low,7.529982964832742,-0.3347810082152974,0.03552013309454516
744,7.960885656979526,low,7.568505896464394,-0.3347810082152974,0.03672230302660662
745,8.000848281540485,low,7.607157537415571,-0.3347810082152974,0.037928489539631016
746,8.040944425592189,low,7.6459383177181515,-0.3347810082152974,0.03913870605345782
747,8.081174535237832,low,7.684848668840811,-0.3347810082152974,0.040352966032753734
748,8.121539058071088,low,7.723889023693799,-0.3347810082152974,0.041571282987184155
749,8.162038443181087,low,7.763059816633769,-0.3347810082152974,0.042793670471545475
750,8.202673141157423,low,7.802361483468609,-0.3347810082152974,0.044020142085924086
751,8.24344360409514,low,7.841794461462285,-0.3347810082152974,0.045250711475834926
752,8.2843502855998,low,7.881359189339715,-0.3347810082152974,0.0464853923324009
753,8.325393640792502,low,7.921056107291639,-0.3347810082152974,0.04772419839247899
754,8.366574126314958,low,7.960885656979526,-0.3347810082152974,0.04896714343882458
755,8.407892200334569,low,8.000848281540485,-0.3347810082152974,0.05021424130024066
756,8.44934832254952,low,8.040944425592189,-0.3347810082152974,0.05146550585173948
757,8.490942954193903,low,8.081174535237832,-0.3347810082152974,0.05272095101468821
758,8.532676558042837,low,8.121539058071088,-0.3347810082152974,0.05398059075696082
759,8.57454959841763,low,8.162038443181087,-0.3347810082152974,0.055244439093106834
760,8.616562541190932,low,8.202673141157423,-0.3347810082152974,0.05651251008449343
761,8.65871585379193,low,8.24344360409514,-0.3347810082152974,0.05778481783948308
762,8.70101000521154,low,8.2843502855998,-0.3347810082152974,0.05906137651355792
763,8.743445466007628,low,8.325393640792502,-0.3347810082152974,0.060342200309509764
764,8.786022708310243,low,8.366574126314958,-0.3347810082152974,0.061627303477566286
765,8.828742205826877,low,8.44934832254952,-0.3347810082152974,0.0214605781006334
766,8.871604433847727,low,8.490942954193903,-0.3347810082152974,0.022615773524796268
767,8.914609869250988,low,8.532676558042837,-0.3347810082152974,0.023774828582970642
768,8.957758990508154,low,8.57454959841763,-0.3347810082152974,0.02493775617060834
769,9.001052277689356,low,8.616562541190932,-0.3347810082152974,0.02610456922626092
770,9.044490212468668,low,8.65871585379193,-0.3347810082152974,0.027275280731689833
771,9.08807327812951,low,8.70101000521154,-0.3347810082152974,0.028449903712044033
772,9.131801959570002,low,8.743445466007628,-0.3347810082152974,0.02962845123599145
773,9.175676743308353,low,8.786022708310243,-0.3347810082152974,0.030810936415859302
774,9.219698117488294,low,8.828742205826877,-0.3347810082152974,0.03199737240778866
775,9.263866571884487,low,8.871604433847727,-0.3347810082152974,0.03318777241186943
776,9.30818259790799,low,8.914609869250988,-0.3347810082152974,0.034382149672300244
777,9.352646688611719,low,8.957758990508154,-0.3347810082152974,0.035580517477532325
778,9.397259338695932,low,9.001052277689356,-0.3347810082152974,0.036782889160400956
779,9.442021044513734,low,9.044490212468668,-0.3347810082152974,0.03798927809831021
780,9.486932304076602,low,9.08807327812951,-0.3347810082152974,0.03919969771334664
781,9.531993617059921,low,9.131801959570002,-0.3347810082152974,0.040414161472435595
782,9.577205484808552,low,9.175676743308353,-0.3347810082152974,0.04163268288751176
783,9.622568410342396,low,9.219698117488294,-0.3347810082152974,0.04285527551564172
784,9.668082898362002,low,9.263866571884487,-0.3347810082152974,0.04408195295919093
785,9.71374945525418,low,9.30818259790799,-0.3347810082152974,0.04531272886597826
786,9.75956858909763,low,9.352646688611719,-0.3347810082152974,0.04654761692941278
787,9.80554080966861,low,9.397259338695932,-0.3347810082152974,0.04778663088866786
788,9.851666628446573,low,9.442021044513734,-0.3347810082152974,0.04902978452879836
789,9.897946558619898,low,9.486932304076602,-0.3347810082152974,0.050277091680934305
790,9.944381115091584,low,9.531993617059921,-0.3347810082152974,0.05152856622241764
791,9.990970814484967,low,9.577205484808552,-0.3347810082152974,0.05278422207694611
792,10.037716175149486,low,9.622568410342396,-0.3347810082152974,0.05404407321474203
793,10.084617717166438,low,9.668082898362002,-0.3347810082152974,0.05530813365271037
794,10.131675962354768,low,9.71374945525418,-0.3347810082152974,0.05657641745457731
795,10.17889143427688,low,9.75956858909763,-0.3347810082152974,0.057848938731069666
796,10.22626465824445,low,9.80554080966861,-0.3347810082152974,0.05912571164003566
797,10.273796161324281,low,9.851666628446573,-0.3347810082152974,0.06040675038666343
798,10.321486472344166,low,9.897946558619898,-0.3347810082152974,0.06169206922357695
799,10.369336121898767,low,9.944381115091584,-0.3347810082152974,0.06298168245101898
800,10.41734564235552,low,9.990970814484967,-0.3347810082152974,0.0642756044170234
801,10.46551556786056,low,10.037716175149486,-0.3347810082152974,0.06557384951755196
802,10.513846434344664,low,10.084617717166438,-0.3347810082152974,0.06687643219667194
803,10.562338779529208,low,10.131675962354768,-0.3347810082152974,0.06818336694670535
804,10.610993142932156,low,10.17889143427688,-0.3347810082152974,0.06949466830839235
805,10.659810065874062,low,10.22626465824445,-0.3347810082152974,0.07081035087106535
806,10.708790091484097,low,10.273796161324281,-0.3347810082152974,0.0721304292728
807,10.757933764706065,low,10.321486472344166,-0.3347810082152974,0.07345491820056083
808,10.807241632304505,low,10.369336121898767,-0.3347810082152974,0.0747838323904002
809,10.856714242870753,low,10.41734564235552,-0.3347810082152974,0.0761171866276058
810,10.906352146829045,low,10.46551556786056,-0.3347810082152974,0.07745499574685866
811,10.956155896442649,low,10.513846434344664,-0.3347810082152974,0.07879727463240727
812,11.00612604582,low,10.562338779529208,-0.3347810082152974,0.08014403821822569
813,11.056263150920874,low,10.610993142932156,-0.3347810082152974,0.08149530148819295
814,11.106567769562565,low,10.659810065874062,-0.3347810082152974,0.08285107947623871
815,11.1570404614261,low,10.708790091484097,-0.3347810082152974,0.08421138726652444
816,11.207681788062457,low,10.757933764706065,-0.3347810082152974,0.08557623999362818
817,11.258492312898818,low,10.807241632304505,-0.3347810082152974,0.08694565284267242
818,11.309472601244842,low,10.856714242870753,-0.3347810082152974,0.08831964104952128
819,11.360623220298942,low,10.906352146829045,-0.3347810082152974,0.08969821990094928
820,11.411944739154608,low,10.956155896442649,-0.3347810082152974,0.09108140473479587
821,11.46343772880673,low,11.00612604582,-0.3347810082152974,0.09246921094015192
822,11.515102762157957,low,11.056263150920874,-0.3347810082152974,0.09386165395752677
823,11.566940414025064,low,11.106567769562565,-0.3347810082152974,0.09525874927901157
824,11.618951261145359,low,11.1570404614261,-0.3347810082152974,0.09666051244846408
825,11.671135882183092,low,11.207681788062457,-0.3347810082152974,0.09806695906168272
826,11.723494857735876,low,11.258492312898818,-0.3347810082152974,0.09947810476654873
827,11.776028770341185,low,11.309472601244842,-0.3347810082152974,0.10089396526324812
828,11.828738204482804,low,11.360623220298942,-0.3347810082152974,0.10231455630441033
829,11.881623746597349,low,11.411944739154608,-0.3347810082152974,0.1037398936953089
830,11.934685985080776,low,11.46343772880673,-0.3347810082152974,0.10516999329400889
831,11.987925510294943,low,11.515102762157957,-0.3347810082152974,0.10660487101156946
832,12.04134291457417,low,11.566940414025064,-0.3347810082152974,0.10804454281221076
833,12.094938792231826,low,11.618951261145359,-0.3347810082152974,0.10948902471347921
834,12.148713739566954,low,11.671135882183092,-0.3347810082152974,0.11093833278644816
835,12.202668354870891,low,11.723494857735876,-0.3347810082152974,0.11239248315589379
836,12.256803238433928,low,11.776028770341185,-0.3347810082152974,0.11385149200044609
837,12.311118992552004,low,11.828738204482804,-0.3347810082152974,0.1153153755528109
838,12.36561622153338,low,11.881623746597349,-0.3347810082152974,0.11678415009991028
839,12.420295531705381,low,11.934685985080776,-0.3347810082152974,0.11825783198309203
840,12.475157531421146,low,11.987925510294943,-0.3347810082152974,0.11973643759830743
841,12.53020283106638,low,12.04134291457417,-0.3347810082152974,0.12121998339627638
842,12.585432043066156,low,12.148713739566954,-0.3347810082152974,0.06893353854756867
843,12.64084578189172,low,12.202668354870891,-0.3347810082152974,0.07024734631445817
844,12.696444664067354,low,12.256803238433928,-0.3347810082152974,0.0715655436565168
845,12.752229308177181,low,12.311118992552004,-0.3347810082152974,0.07288814523977294
846,12.808200334872108,low,12.36561622153338,-0.3347810082152974,0.074215165779286
847,12.864358366876694,low,12.420295531705381,-0.3347810082152974,0.07554662003927248
848,12.920704028996091,low,12.475157531421146,-0.3347810082152974,0.07688252283327301
849,12.977237948122998,low,12.53020283106638,-0.3347810082152974,0.07822288902432994
850,13.033960753244624,low,12.585432043066156,-0.3347810082152974,0.07956773352513657
851,13.090873075449693,low,12.64084578189172,-0.3347810082152974,0.08091707129821835
852,13.147975547935467,low,12.696444664067354,-0.3347810082152974,0.08227091735607495
853,13.205268806014793,low,12.752229308177181,-0.3347810082152974,0.08362928676139703
854,13.26275348712316,low,12.808200334872108,-0.3347810082152974,0.084992194627171
855,13.320430230825806,low,12.864358366876694,-0.3347810082152974,0.08635965611689755
856,13.37829967882482,low,12.920704028996091,-0.3347810082152974,0.08773168644472307
857,13.436362474966295,low,12.977237948122998,-0.3347810082152974,0.08910830087563681
858,13.494619265247476,low,13.033960753244624,-0.3347810082152974,0.09048951472562372
859,13.553070697823962,low,13.090873075449693,-0.3347810082152974,0.09187534336185443
860,13.611717423016906,low,13.147975547935467,-0.3347810082152974,0.09326580220282743
861,13.670560093320255,low,13.205268806014793,-0.3347810082152974,0.09466090671856087
862,13.72959936340801,low,13.26275348712316,-0.3347810082152974,0.09606067243076133
863,13.788835890141524,low,13.320430230825806,-0.3347810082152974,0.0974651149130068
864,13.848270332576764,low,13.37829967882482,-0.3347810082152974,0.09887424979088166
865,13.907903351971697,low,13.436362474966295,-0.3347810082152974,0.10028809274219164
866,13.967735611793621,low,13.494619265247476,-0.3347810082152974,0.1017066594971272
867,14.02776777772656,low,13.553070697823962,-0.3347810082152974,0.1031299658384377
868,14.088000517678637,low,13.611717423016906,-0.3347810082152974,0.10455802760158939
869,14.148434501789556,low,13.670560093320255,-0.3347810082152974,0.1059908606749751
870,14.209070402438009,low,13.72959936340801,-0.3347810082152974,0.10742848100005808
871,14.269908894249195,low,13.788835890141524,-0.3347810082152974,0.10887090457156035
872,14.330950654102299,low,13.848270332576764,-0.3347810082152974,0.11031814743766866
873,14.392196361138037,low,13.907903351971697,-0.3347810082152974,0.11177022570016781
874,14.45364669676621,low,13.967735611793621,-0.3347810082152974,0.1132271555146449
875,14.515302344673277,low,14.02776777772656,-0.3347810082152974,0.1146889530906563
876,14.577163990829973,low,14.088000517678637,-0.3347810082152974,0.11615563469193368
877,14.639232323498941,low,14.148434501789556,-0.3347810082152974,0.1176272166365333
878,14.701508033242376,low,14.209070402438009,-0.3347810082152974,0.11910371529704555
879,14.763991812929717,low,14.269908894249195,-0.3347810082152974,0.12058514710074242
880,14.82668435774536,low,14.330950654102299,-0.3347810082152974,0.12207152852979952
881,14.88958636519639,low,14.392196361138037,-0.3347810082152974,0.12356287612145778
882,14.95269853512034,low,14.45364669676621,-0.3347810082152974,0.12505920646821345
883,15.016021569692956,low,14.515302344673277,-0.3347810082152974,0.12656053621798158
884,15.079556173436057,low,14.577163990829973,-0.3347810082152974,0.12806688207432337
885,15.143303053225331,low,14.639232323498941,-0.3347810082152974,0.12957826079659185
886,15.20726291829822,low,14.701508033242376,-0.3347810082152974,0.13109468920014145
887,15.271436480261809,low,14.763991812929717,-0.3347810082152974,0.1326161841565181
888,15.33582445310073,low,14.82668435774536,-0.3347810082152974,0.13414276259361912
889,15.400427553185125,low,14.88958636519639,-0.3347810082152974,0.1356744414959099
890,15.4652464992786,low,14.95269853512034,-0.3347810082152974,0.13721123790459266
891,15.530282012546238,low,15.016021569692956,-0.3347810082152974,0.1387531689178374
892,15.595534816562598,low,15.079556173436057,-0.3347810082152974,0.1403002516908991
893,15.661005637319796,low,15.143303053225331,-0.3347810082152974,0.1418525034363789
894,15.726695203235561,low,15.20726291829822,-0.3347810082152974,0.14340994142437857
895,15.792604245161343,low,15.271436480261809,-0.3347810082152974,0.14497258298269244
896,15.85873349639045,low,15.33582445310073,-0.3347810082152974,0.14654044549702583
897,15.925083692666195,low,15.400427553185125,-0.3347810082152974,0.14811354641115493
898,15.991655572190105,low,15.4652464992786,-0.3347810082152974,0.1496919032271542
899,16.058449875630103,low,15.530282012546238,-0.3347810082152974,0.15127553350555445
900,16.125467346128772,low,15.595534816562598,-0.3347810082152974,0.1528644548655791
901,16.19270872931163,low,15.661005637319796,-0.3347810082152974,0.15445868498531468
902,16.260174773295365,low,15.726695203235561,-0.3347810082152974,0.1560582416018832
903,16.32786622869626,low,15.792604245161343,-0.3347810082152974,0.15766314251170854
904,16.395783848638448,low,15.85873349639045,-0.3347810082152974,0.1592734055706515
905,16.463928388762362,low,15.925083692666195,-0.3347810082152974,0.16088904869424425
906,16.532300607233093,low,15.991655572190105,-0.3347810082152974,0.16251008985786797
907,16.60090126474885,low,16.058449875630103,-0.3347810082152974,0.16413654709696246
908,16.66973112454942,low,16.125467346128772,-0.3347810082152974,0.16576843850722867
909,16.738790952424647,low,16.19270872931163,-0.3347810082152974,0.16740578224480984
910,16.80808151672298,low,16.260174773295365,-0.3347810082152974,0.16904859652655801
911,16.877603588359985,low,16.32786622869626,-0.3347810082152974,0.17069689963013346
912,16.94735794082696,low,16.395783848638448,-0.3347810082152974,0.17235070989430668
913,17.01734535019951,low,16.463928388762362,-0.3347810082152974,0.1740100457190863
914,17.08756659514619,low,16.532300607233093,-0.3347810082152974,0.1756749255659784
915,17.158022456937182,low,16.60090126474885,-0.3347810082152974,0.17734536795817135
916,17.228713719452973,low,16.66973112454942,-0.3347810082152974,0.17902139148073104
917,17.299641169193077,low,16.738790952424647,-0.3347810082152974,0.18070301478082484
918,17.370805595284793,low,16.80808151672298,-0.3347810082152974,0.18239025656792407
919,17.442207789491977,low,16.877603588359985,-0.3347810082152974,0.1840831356140029
920,17.51384854622387,low,16.94735794082696,-0.3347810082152974,0.18578167075376584
921,17.58572866254388,low,17.01734535019951,-0.3347810082152974,0.18748588088482165
922,17.657848938178535,low,17.08756659514619,-0.3347810082152974,0.18919578496795353
923,17.730210175526317,low,17.158022456937182,-0.3347810082152974,0.1909114020272682
924,17.802813179666607,low,17.228713719452973,-0.3347810082152974,0.1926327511504411
925,17.875658758368658,low,17.299641169193077,-0.3347810082152974,0.19435985148892954
926,17.948747722100553,low,17.370805595284793,-0.3347810082152974,0.1960927222581681
927,18.022080884038242,low,17.442207789491977,-0.3347810082152974,0.197831382737796
928,18.09565906007459,low,17.51384854622387,-0.3347810082152974,0.19957585227185604
929,18.16948306882844,low,17.657848938178535,-0.3347810082152974,0.12920587463440825
930,18.24355373165374,low,17.730210175526317,-0.3347810082152974,0.13072105885514418
931,18.317871872648666,low,17.802813179666607,-0.3347810082152974,0.13224130547175506
932,18.39243831866479,low,17.875658758368658,-0.3347810082152974,0.13376663139824885
933,18.467253899316297,low,17.948747722100553,-0.3347810082152974,0.1352970536051572
934,18.542319446989197,low,18.022080884038242,-0.3347810082152974,0.13683258911971663
935,18.61763579685059,low,18.09565906007459,-0.3347810082152974,0.13837325502603548
936,18.693203786857968,low,18.16948306882844,-0.3347810082152974,0.13991906846532132
937,18.769024257768525,low,18.24355373165374,-0.3347810082152974,0.1414700466360408
938,18.845098053148515,low,18.317871872648666,-0.3347810082152974,0.14302620679411504
939,18.921426019382658,low,18.39243831866479,-0.3347810082152974,0.14458756625316127
940,18.998009005683496,low,18.467253899316297,-0.3347810082152974,0.14615414238457092
941,19.07484786410092,low,18.542319446989197,-0.3347810082152974,0.1477259526178365
942,19.1519434495316,low,18.61763579685059,-0.3347810082152974,0.14930301444066174
943,19.229296619728515,low,18.693203786857968,-0.3347810082152974,0.15088534539918186
944,19.30690823531048,low,18.769024257768525,-0.3347810082152974,0.15247296309814828
945,19.38477915977174,low,18.845098053148515,-0.3347810082152974,0.1540658852011454
946,19.46291025949156,low,18.921426019382658,-0.3347810082152974,0.15566412943075036
947,19.541302403743884,low,18.998009005683496,-0.3347810082152974,0.157267713568789
948,19.619956464706988,low,19.07484786410092,-0.3347810082152974,0.15887665545647423
949,19.698873317473193,low,19.1519434495316,-0.3347810082152974,0.16049097299463
950,19.778053840058593,low,19.229296619728515,-0.3347810082152974,0.16211068414388663
951,19.85749891341284,low,19.30690823531048,-0.3347810082152974,0.16373580692489398
952,19.93720942142893,low,19.38477915977174,-0.3347810082152974,0.16536635941850264
953,20.017186250953035,low,19.46291025949156,-0.3347810082152974,0.16700235976597355
954,20.09743029179439,low,19.541302403743884,-0.3347810082152974,0.1686438261691805
955,20.17794243673517,low,19.619956464706988,-0.3347810082152974,0.17029077689081618
956,20.258723581540433,low,19.698873317473193,-0.3347810082152974,0.17194323025458047
957,20.339774624968097,low,19.778053840058593,-0.3347810082152974,0.17360120464540785
958,20.421096468778924,low,19.85749891341284,-0.3347810082152974,0.1752647185096592
959,20.502690017746534,low,19.93720942142893,-0.3347810082152974,0.176933790355303
960,20.584556179667523,low,20.017186250953035,-0.3347810082152974,0.17860843875216403
961,20.666695865371526,low,20.09743029179439,-0.3347810082152974,0.1802886823321188
962,20.74910998873136,low,20.17794243673517,-0.3347810082152974,0.1819745397892767
963,20.831799466673186,low,20.258723581540433,-0.3347810082152974,0.18366602988021796
964,20.91476521918672,low,20.339774624968097,-0.3347810082152974,0.18536317142418568
965,20.998008169335463,low,20.421096468778924,-0.3347810082152974,0.18706598330329172
966,21.08152924326697,low,20.502690017746534,-0.3347810082152974,0.18877448446276546
967,21.165329370223162,low,20.584556179667523,-0.3347810082152974,0.19048869391110657
968,21.24940948255065,low,20.666695865371526,-0.3347810082152974,0.19220863072032657
969,21.33377051571112,low,20.74910998873136,-0.3347810082152974,0.193934314026162
970,21.41841340829174,low,20.831799466673186,-0.3347810082152974,0.19566576302828764
